Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
7,3.9265965916953247,2.607469236782072,0.2737811491329391,1.045346205780313,6,17,7,30,0,0,7,0.23333333333333334,0.5666666666666667
8,4.058299037531125,2.7098374912552914,0.2798693775289466,1.068592168746887,6,17,10,33,0,0,10,0.30303030303030304,0.5151515151515151
9,4.268781310211229,2.874088783150314,0.2894644867484918,1.105228040312423,8,17,13,38,0,0,13,0.34210526315789475,0.4473684210526316
10,4.740003620377134,3.2444741166491644,0.3103929158680693,1.1851365878599007,8,19,16,43,0,0,16,0.37209302325581395,0.4418604651162791
11,5.457166482335548,3.814356480426934,0.3409605664338635,1.3018494354747518,10,24,13,47,0,0,13,0.2765957446808511,0.5106382978723404
12,5.572408319991432,3.9065509127716185,0.34574399017769714,1.3201134170421163,12,27,12,51,0,0,12,0.23529411764705882,0.5294117647058824
13,6.033872164989154,4.277270569615268,0.36457768960590087,1.3920239057679848,16,27,10,53,0,0,10,0.18867924528301888,0.5094339622641509
14,6.138606414185691,4.361736111957987,0.3687844023491461,1.4080858998785577,9,35,12,56,0,0,12,0.21428571428571427,0.625
15,6.589880798983273,4.726960640358594,0.38664380650700897,1.4762763521176703,11,35,15,61,0,0,15,0.2459016393442623,0.5737704918032787
16,6.849612957243769,4.938059016246239,0.39673761039571354,1.5148163306018152,12,37,16,65,0,0,16,0.24615384615384617,0.5692307692307692
17,7.122534893483052,5.160535238717673,0.40720747551734254,1.5547921792480353,16,37,17,70,0,0,17,0.24285714285714285,0.5285714285714286
18,7.5011642462135635,5.470234099534934,0.42151380402764,1.6094163426509889,12,43,24,79,0,0,24,0.3037974683544304,0.5443037974683544
19,8.012071731923374,5.889939595279445,0.44044251892609854,1.6816896177178307,19,46,24,89,0,0,24,0.2696629213483146,0.5168539325842697
20,8.371159392664445,6.186084750222849,0.4535060578652363,1.7315685845763567,20,50,26,96,0,0,26,0.2708333333333333,0.5208333333333334
21,8.855156068143451,6.5866496299746,0.47082209094070493,1.797684347228146,21,55,27,103,0,0,27,0.2621359223300971,0.5339805825242718
22,9.357585582427522,7.0040627923150485,0.4884669941742871,1.8650557959381875,22,61,33,116,0,0,33,0.28448275862068967,0.5258620689655172
23,9.770736721688085,7.34843961548871,0.5027409088338329,1.9195561973655442,25,66,34,125,0,0,34,0.272,0.528
24,10.163957412247472,7.677098803288864,0.5161404660102765,1.9707181429483278,23,76,40,139,0,0,40,0.28776978417266186,0.5467625899280576
25,10.581020760703787,8.026589341880364,0.5301650114539178,2.0242664073695043,27,79,49,155,0,0,49,0.3161290322580645,0.5096774193548387
26,11.429215847236723,8.740034071723729,0.5581320666159038,2.131049708897087,38,82,57,177,0,0,57,0.3220338983050847,0.4632768361581921
27,12.647929299345535,9.7708257743629,0.5971346938643209,2.279968831118316,39,99,54,192,0,0,54,0.28125,0.515625
28,13.625717800333714,10.602179579012171,0.6275268006516406,2.3960114206699,41,119,45,205,0,0,45,0.21951219512195122,0.5804878048780487
29,14.13960649112976,11.040517230923296,0.6432072049485112,2.455882055257952,33,140,45,218,0,0,45,0.20642201834862386,0.6422018348623854
30,15.108742254793764,11.869614496131277,0.672271798967687,2.5668559596948035,42,145,46,233,0,0,46,0.19742489270386265,0.6223175965665236
31,15.765685373902931,12.433331560381752,0.6916206028062818,2.640733210714894,39,163,48,250,0,0,48,0.192,0.652
32,16.32794247850873,12.916823685367302,0.7079680514067119,2.7031507417347176,40,174,54,268,0,0,54,0.20149253731343283,0.6492537313432836
33,17.48515440128366,13.91471074496831,0.7410354758390342,2.8294081804763125,52,180,53,285,0,0,53,0.18596491228070175,0.631578947368421
